180,access,接近，利用権,0
181,let,～するのを許す,0
182,allow,～を許す,0
183,forgive,（人・行為・罪などを）許す,0
184,smell,～のにおいがする,0
185,branch,枝，支店,0
186,space,場所，空間，宇宙,0
187,burn,焼ける〔焼く〕，燃える〔燃やす〕,0
188,perfectly,完璧に，まったく,0
189,previously,以前に,0
190,support,～を支える,0
191,prove,～を証明する，～とわかる,0
192,demonstrate,～を証明する，～を実演する,0
193,somehow,なんとかして,0
194,composition,構成，作品,0
195,consist,成る，存在する,0
196,celebrate,祝う,0
197,annual,年一回の，一年間の,0
198,experiment,実験，実験する,0
199,collapse,崩壊（する）,0
200,survive,生き残る,0
201,observation,観察（結果），監視,0
202,lead,～を導く，（生活）を送る,0
203,guide,案内人〔書〕，案内する,0
204,offer,～を提供する，～を申し出る,0
205,theory,理論,0
206,academy,学士院，専門学校,0
207,restore,～を戻す，～を修復〔回復〕する,0
208,breathe,呼吸する,0
209,blow,吹く，息を吐く,0
210,sigh,ため息（をつく）,0
211,remove,～を取り除く，～を移す,0
212,eliminate,～を取り除く,0
213,exclude,～を除外する,0
214,oxygen,酸素,0
215,ant,アリ,0
216,chimpanzee,チンパンジー,0
217,cattle,ウシ,0
218,deer,シカ,0
219,dinosaur,恐竜,0
220,dolphin,イルカ,0
221,insect,昆虫,0
222,mosquito,蚊,0
223,primate,霊長類の動物,0
224,rat,ネズミ,0
225,shark,サメ,0
226,sheep,ヒツジ,0
227,whale,クジラ,0
228,bark,ほえる,0
229,nest,巣,0
230,cage,かご,0
231,wild,野生の,0
232,wildlife,野生生物,0
233,bamboo,竹,0
234,lawn,芝生,0
235,trunk,幹，（自動車の）トランク,0
236,wood,木材，森,0
237,timber,材木,0
238,disappear,消える,0
239,fade,（色などが）あせる，見えなくなる,0
240,vanish,（突然）消える,0
241,bank,銀行，土手,0
242,stick,～を貼り付ける，棒きれ,0
243,bush,潅木，茂み,0
244,police,警察,0
245,fur,毛皮,0
246,suspect,～を疑う，～だと思う,0
247,suppose,～と考える,0
248,attempt,～を試みる，～しようとする,0
249,dare,あえて～する,0
250,tempt,～を誘惑する,0
251,suicide,自殺,0
252,marriage,結婚,0
253,seriously,まじめに，深刻に,0
254,grave,重大な，真剣な,0
255,despite,～にもかかわらず,0
256,extensive,広範囲の，大規模な,0
257,stretch,～を（引き）伸ばす,0
258,search,捜査，～を捜す,0
259,whole,全体（の）,0
260,clue,手がかり,0
261,hint,ヒント,0
262,notice,～に気づく，注意,0
263,overlook,～を見落とす,0
264,guest,招待客,0
265,audience,聴衆，視聴者,0
266,client,依頼人,0
267,passenger,乗客,0
268,similar,似通った，同類〔種〕の,0
269,alike,同様の〔に〕,0
270,parallel,平行な，類似の,0
271,resemble,～に似ている,0
272,photo,写真,0
273,missing,行方不明の，欠けている,0
274,ring,鳴る，電話をかける,0
275,rush,急いで行く,0
276,act,行動する,0
277,passive,受動的な,0
278,completely,完全に,0
279,total,まったくの，合計,0
280,utter,（ため息、言葉）を発する,0
281,recognize,～を認識する，～を認める,0
282,acknowledge,（過失など）を認める,0
283,congnitive,認識〔認知〕の,0
284,memory,記憶，思い出,0
285,monument,記念碑，遺跡,0
286,loss,紛失，損害,0
287,due,到着予定で，（～する）はずで,0
288,incident,出来事，事件,0
289,follow,～の後についていく,0
290,precede,～より先に起こる,0
291,flow,流れる,0
292,stream,小川，流れ,0
293,divorce,離婚（する）,0
294,ironic,皮肉な,0
295,paradox,矛盾（していること），逆説,0
296,copy,写し，複製（する）,0
297,aware,気づいて，知って,0
298,conscious,気づいて,0
299,protect,～を保護する,0
300,defend,守る,0
301,dirt,泥，ほこり，汚れ,0
302,bacteria,バクテリア，細菌,0
303,function,機能，役割,0
304,sense,感覚，思慮,0
305,rough,ざらざらした，粗野な,0
306,approximately,おおよそ,0
307,mild,軽い，まろやかな，穏やかな,0
308,gentle,優しい，穏やかな,0
309,smooth,平らな，なめらかな,0
310,polish,～を磨く,0
311,surface,表面，外観,0
312,determine,～を特定する，～を決心する,0
313,pale,青白い,0
314,disease,病気,0
315,ease,容易さ,0
316,mental,知能の，精神的な,0
317,state,状態，国家，～を述べる,0
318,sweat,汗をかく，汗,0
319,gene,遺伝子,0
320,inherent,固有の,0
321,basic,基礎の,0
322,part,部分，役,0
323,piece,1つの～，部品,0
324,portion,部分,0
325,department,部門，学科，売り場,0
326,arrival,到着,0
327,cell,細胞,0
328,tissue,組織，ティッシュ（ペーパー）,0
329,pass,通過する，合格する,0
330,human,人間（の）,0
331,mankind,人類,0
332,humor,ユーモア,0
333,behavior,態度，行動,0
334,glass,ガラス,0
335,grass,草,0
336,tube,管，チューブ，（ロンドンの）地下鉄,0
337,end,最後，～を終わらせる,0
338,toward,～の方へ,0
339,researcher,研究者,0
340,scholar,学者,0
341,variation,変化，差異,0
342,diverse,さまざまな，異なった,0
343,particular,特定の，特別の,0
344,suggest,～をそれとなく言う，～を提案する,0
345,advice,忠告，助言,0
346,influence,～に影響を及ぼす，影響,0
347,automobile,自動車,0
348,wheel,車輪,0
349,aircraft,航空機,0
350,airline,定期航空路，航空会社,0
351,benefit,利益，恩恵,0
352,well-being,幸福，健康，福利,0
353,welfare,幸福，繁栄，福祉（事業）,0
354,aloud,声に出して,0
355,opportunity,機会,0
356,occasion,場合，機会,0
357,close,接近した，～を閉める,0
358,nearby,近くの，近くで,0
359,relax,くつろぐ,0
360,calm,落ち着いた，平静,0
361,slow,速度を落とす，遅れている,0
362,rapid,速い，急な,0
363,communicate,意図〔意思〕を伝え合う,0
364,feature,特徴,0
365,trait,特色,0
366,feather,羽，羽毛,0
367,moral,道徳的な，倫理的な,0
368,ethic,道徳，規範,0
369,explore,探検する,0
370,exploit,～を利用する，～を開発する,0
371,concept,概念，発想,0
372,notion,考え，理解,0
373,vocabulary,語彙,0
374,sentence,文，判決,0
375,structure,構造，組織，建物,0
376,actually,実際に，実は,0
377,stimulate,～を刺激する，～を活気づける,0
378,excite,～を興奮させる,0
379,brain,脳,0
380,development,発達，発展,0
381,growth,成長，発展,0
382,pioneer,開拓者,0
383,frequently,しばしば,0
384,encourage,～を励ます，～を奨励する,0
385,cheer,～を励ます，～を応援する,0
386,brave,勇敢な,0
387,bold,大胆な，際立った,0
388,regular,規則的な，定期的な,0
389,law,法（律）,0
390,code,規定，法典,0
391,assist,～を助ける,0
392,aid,支援，～を援助する,0
393,office,事務所，職場,0
394,clerk,事務員，職員,0
395,workplace,仕事場,0
396,workforce,総労働人口,0
397,factory,工場,0
398,worldwide,世界中で〔に〕，世界的な,0
399,background,経歴，背景,0
400,select,～を選ぶ,0
401,customer,顧客,0
402,accustomed,慣れている,0
403,success,成功，出世,0
404,triumph,勝利,0
405,employee,従業員,0
406,hire,～を雇う,0
407,dismiss,～を解雇する,0
408,expect,～を予期する，～を期待する,0
409,sudden,突然の,0
410,anticipate,～を予想する,0
411,nor,～もまた･･･ない,0
412,neither,～もまた･･･ない,0
413,main,主要な,0
414,largely,主として,0
415,reduce,～を減らす,0
416,diminish,減少する〔させる〕,0
417,stress,ストレス，圧力，強調する,0
418,necessarily,必ず,0
419,accident,事故，偶然,0
420,traffic,交通（量）,0
421,disaster,（大）災害,0
422,save,～を救う，～を蓄積する，～を節約する,0
423,company,会社，同席,0
424,mate,仲間,0
425,accompany,～に同行する，～に付随して起こる,0
426,enterprise,企業，事業,0
427,chance,見込み，機会，偶然,0
428,approach,取り組み，接近,0
429,deal,量，取引,0
430,cope,うまく処理する,0
431,bear,～に耐える,0
432,endure,～に耐える,0
433,generally,通例，一般的に,0
434,tend,（･･･する）傾向がある,0
435,positive,積極的な，好ましい，確信して,0
436,negative,否定の，消極的な,0
437,quick,短時間の，すばやい,0
438,willing,～する気がある，喜んで行う,0
439,responsibility,責任,0
440,guilty,罪悪感を覚える，有罪の,0
441,innocent,無罪の，無邪気な,0
442,commit,～を犯す，関わる,0
443,position,位置，立場，状況,0
444,pose,ポーズ（をとる）,0
445,pause,ちょっと止める,0
446,opinion,意見,0
447,result,結果として起こる，結果，成績,0
448,difficulty,困難（さ）,0
449,flexible,柔軟な,0
450,rigid,堅い，厳格な,0
451,severe,深刻な，厳格な,0
452,bitter,つらい，苦い,0
453,strict,厳格な，厳重な,0
454,tough,困難な，丈夫な,0
455,enough,十分に（な）,0
456,importance,重要性,0
457,arise,起きる，起因する,0
458,derive,～を得る，由来する,0
459,stem,生じる，由来する,0
460,delay,遅延，延期，～を遅らせる,0
461,postpone,～を延期する,0
462,prolong,～を延長する,0
463,solve,～を解決する,0
464,knowledge,知識，認識,0
465,although,～にもかかわらず，～だが,0
466,appear,～と思われる，現れる,0
467,perform,～を行う，上演（演奏）する,0
468,instinct,本能，天性,0
469,adapt,～を適応させる〔する〕,0
470,adjust,～を調節する，～を適合させる,0
471,owner,持ち主，飼い主,0
472,possess,～を所有している,0
473,lie,横たわっている，嘘をつく,0
474,lay,～を置く，～を横たえる，（卵）を産む,0
475,ray,光線,0
476,exhaust,～を疲れ果てさせる,0
477,comfort,～を慰める，快適さ,0
478,harsh,厳しい，不快な,0
479,plate,皿，料理,0
480,dish,皿，料理,0
481,handle,取っ手，～をうまく扱う,0
482,furthermore,さらに,0
483,top,頂上，上部，最高位,0
484,bottom,底，最下位,0
485,tail,しっぽ，後部,0
486,tale,話，うそ,0
487,eventually,結局,0
488,enormous,莫大な，巨大な,0
489,college,（単科）大学,0
490,length,長さ,0
491,span,期間，長さ,0
492,meanwhile,その間に，一方では,0
493,organization,組織（化）,0
494,monitor,（監視）モニター，～を監視する,0
495,exactly,正確に，ちょうど,0
496,task,仕事，任務,0
497,duty,義務，任務，関税,0
498,assignment,任務，割り当て，課題,0
499,challenge,難問，挑戦,0
500,originally,元来は，初めは,0
501,ancestor,先祖,0
502,consider,～をよく考える，AをBとみなす,0
503,century,世紀,0
504,certain,確かな，ある～,0
505,ensure,～を確実にする，～を保証する,0
506,assure,（人）に保証する，～を安心させる,0
507,reassure,～を安心させる,0
508,guarantee,～を保証する,0
509,region,地域,0
510,list,リスト〔一覧表〕,0
511,verb,動詞,0
512,oral,口頭での，口（内）の,0
513,linguistic,言語（学）の,0
514,form,形（態），人影，～を形作る,0
515,shape,（体）形，状態,0
516,casual,無頓着な，普段着の,0
517,drive,自動車を運転する，～を車で送る,0
518,compound,複合の，混合物，～を混合する,0
519,huge,巨大な，莫大な,0
520,giant,巨大な，巨人,0
521,massive,巨大な，大規模な,0
522,technical,技術的な，専門の,0
523,scientific,科学の，科学的な,0
524,term,（専門）用語，学期，任期,0
525,semester,（2学期制の）学期,0
526,finally,とうとう，終わりにあたって,0
527,ultimate,究極の，根本の,0
528,initial,初めの，頭文字,0
529,add,～を加える，～と言い足す,0
530,extra,余分の，追加の,0
531,spare,予備（の）,0
532,create,～を創造する,0
533,constantly,絶えず,0
534,nature,自然（界），性質,0
535,innate,生まれつきの，先天的な,0
536,frustrate,～をいらいらさせる，～を挫折させる,0
537,uniform,制服，均等の,0
538,union,組合，連合,0
539,unit,単位，1個,0
540,bilingual,二ヶ国語を話す（人）,0
541,triangle,三角形,0
542,debate,議論，論争，討論する,0
543,dispute,～を議論する，紛争，討論,0
544,controversy,論争,0
545,invent,～を発明する,0
546,modern,現代の，近代の,0
547,civilization,文明（化）,0
548,primitive,原始的な，原始（時代）の,0
549,old-fashioned,時代〔流行〕遅れの,0
550,comparison,比較，匹敵（するもの）,0
551,stuff,～を詰め込む，材料,0
552,staff,職員,0
553,version,～版，意見，翻訳,0
554,field,畑，分野，競技場,0
555,set,～を置く，～を（ある状態に）する，一揃い,0
556,choose,選ぶ,0
557,normally,標準的に，普通は,0
558,standard,標準（の），基準,0
559,involve,～を含む，～を巻き込む，～を没頭させる,0
560,hit,たたく，当たる，打撃,0
561,leather,皮製の，革〔製品〕,0
562,beat,打つ，たたく，打ち負かす,0
563,honor,名誉，敬意,0
564,international,国際的な，国家間の,0
565,match,試合，～と調和する，～に匹敵する,0
566,emperor,皇帝,0
567,empire,帝国,0
568,kingdom,王国,0
569,royal,国王の，王立の,0
570,spread,～を広げる，～を塗る，普及,0
571,scatter,～を撒き散らす,0
572,accumulate,蓄積する,0
573,popularity,人気，流行,0
574,possible,可能な，あり得る,0
575,prospect,見込み，期待,0
576,British,イギリス人，イギリス（人）の,0
577,violent,暴力的な，激しい,0
578,fierce,激しい，凶暴な,0
579,injury,負傷，傷つけること,0
580,strain,～を酷使する，～を痛める，緊張,0
581,death,死（亡）,0
582,fatal,致命的な,0
583,alive,生きて,0
584,vivid,活き活きした,0
585,series,連続，シリーズもの,0
586,rule,規則，支配,0
587,dominate,支配する,0
588,university,（総合）大学,0
589,campus,（大学などの）構内，キャンパス,0
590,forbid,～を禁じる,0
591,realize,～悟る，～に気づく，～を実現する,0
592,perceive,～を知覚〔理解〕する,0
593,skill,技術，技能,0
594,jump,跳ぶ，飛び上がる,0
595,barrier,障害（物），柵,0
596,obstacle,障害（物）,0
597,hurt,～にけがをさせる，痛む,0
598,offend,～の気分を害する,0
599,social,社会の,0
600,interaction,交流，相互作用,0
601,bite,かむ,0
602,angry,怒って,0
603,mad,怒っている,0
604,annoy,～をいらいらさせる,0
605,irritate,～をいらいらさせる,0
606,order,順番，命令,0
607,mess,散らかっている状態,0
608,release,～を解放する,0
609,relieve,～を取り除く,0
610,energy,活力，エネルギー,0
611,yell,大声で叫ぶ,0
612,doubtful,疑っている,0
613,whether,～かどうか,0
614,concern,～に関係する，～を心配させる,0
615,increasingly,ますます,0
616,decrease,減少する,0
617,descend,降りる,0
618,offspring,子（孫）,0
619,competitive,競争の,0
620,rival,～に劣らない,0
621,adult,大人,0
622,childhood,子供時代,0
623,infant,幼児,0
624,mature,成熟した,0
625,parental,親の,0
626,harmony,調和,0
627,tune,メロディ,0
628,suitable,適当な,0
629,decent,立派な,0
630,purpose,目的,0
631,aim,～を目標にする,0
632,destination,目的地,0
633,goal,ゴール，目標,0
634,mission,任務,0
635,proper,適切な,0
636,estate,財産,0
637,environment,環境,0
638,circumstance,状況,0
639,ecological,生態学の,0
640,ecosystem,生態系,0
641,alarm,恐れ,0
642,amaze,～をとても驚かせる,0
643,astonish,～を驚かせる,0
644,startle,～をびっくりさせる,0
645,surprise,～を驚かせる,0
646,charm,魅力,0
647,bore,～を退屈させる,0
648,frighten,～を怖がらせる,0
649,scare,～をおびえさせる,0
650,tradition,伝統,0
651,heritage,遺産,0
652,legend,伝説,0
653,conventional,従来の,0
654,superstition,迷信,0
655,religion,宗教,0
656,ethnic,民族の,0
657,tribe,種族,0
658,folk,人々,0
659,ceremony,儀式,0
660,belief,信念,0
661,medieval,中世の,0
662,pure,純粋な,0
663,evil,邪悪な,0
664,vice,悪,0
665,spirit,精神,0
666,soul,魂,0
667,associate,～を連想する,0
668,fortune,財産,0
669,optimism,楽観主義,0
670,luck,幸運,0
671,enter,～に入る,0
672,wish,願う,0
673,pray,祈る,0
674,prey,獲物,0
675,fertility,肥沃なこと,0
676,prosperity,繁栄,0
677,flourish,栄える,0
678,continue,～を続ける,0
679,ritual,儀式,0
680,contemporary,現代の，同時代の,0
681,incorporate,～を取り入れる,0
682,combine,～を組み合わせる,0
683,integrate,～を統合する,0
684,federal,連邦の,0
685,value,価値,0
686,evaluate,～を評価する,0
687,appreciate,～を正しく理解する,0
688,precious,貴重な,0
689,treasure,宝物,0
690,medical,医学の,0
691,clone,～を作る,0
692,relate,～を関連づける,0
693,relevant,関連がある,0
694,ordinary,普通の,0
695,odd,奇妙な,0
696,opponent,反対者,0
697,object,反対する,0
698,insist,～を主張する,0
699,assert,～を断言する,0
700,destroy,～を破壊する,0
701,ruin,破滅,0
702,spoil,～を台なしにする,0
703,extinct,絶滅した,0
704,reliable,信頼できる,0
705,fear,恐れる,0
706,superior,優れた,0
707,inferior,劣った,0
708,argue,議論する,0
709,patient,患者,0
710,reject,～を拒絶する,0
711,practically,ほとんど,0
712,routine,型通りの,0
713,stereotype,固定観念,0
714,receive,～を受け取る,0
715,inherit,相続する,0
716,ban,～を禁止する,0
717,promote,～を促進する,0
718,boost,～を高める,0
719,foster,～を養育する，～を促進する,0
720,maintain,～を維持する,0
721,retain,～を保つ,0
722,sustain,～を持続させる,0
723,freedom,自由,0
724,liberty,自由,0
725,generous,気前の良い，寛大な,0
726,seek,～を探し求める,0
727,consult,～に相談する,0
728,unless,～でない限り,0
729,clearly,明らかに,0
730,obvious,明白な,0
731,plain,明白な,0
732,vague,あいまいな,0
733,harmful,害のある,0
734,issue,問題（点）,0
735,item,項目,0
736,article,記事,0
737,fever,熱,0
738,headache,頭痛,0
739,stroke,（脳）卒中,0
740,flu,インフルエンザ,0
741,obesity,肥満,0
742,fat,太っている,0
743,lean,やせた,0
744,thin,薄い,0
745,thick,厚い,0
746,dense,密集した,0
747,handful,1つかみの量の～,0
748,peaceful,平和な,0
749,useless,役に立たない,0
750,lesson,レッスン,0
751,lecture,講義,0
752,elaborate,手の込んだ,0
753,meal,食事,0
754,manage,どうにか～する,0
755,boss,上司,0
756,preserve,～を保存する,0
757,conservation,保護,0
758,committee,委員会,0
759,education,教育,0
760,instruct,～に教える,0
761,figure,数字,0
762,chart,図,0
763,decade,10年間,0
764,national,全国的な，国家の,0
765,native,出生地の,0
766,citizen,国民,0
767,daily,毎日,0
768,steady,固定された，一定の,0
769,stable,安定した,0
770,decline,減少,0
771,option,選択,0
772,adopt,～を採用する,0
773,kid,子供,0
774,schedule,スケジュール,0
775,scheme,計画,0
776,teenager,10代の若者,0
777,single,ただ1つの,0
778,sole,唯一の,0
779,merely,単に,0
780,factor,要因,0
781,predict,～を予言する,0
782,forecast,～を予報する,0
783,achievement,達成,0
784,accomplish,～を成し遂げる,0
785,attain,～を成し遂げる,0
786,fulfill,～を果たす,0
787,score,得点,0
788,far,遠くへ,0
789,worship,礼拝する,0
790,art,美術,0
791,nearly,ほとんど,0
792,adolescent,青年,0
793,cite,～を引用する,0
794,quote,～を引用する,0
795,poll,世論調査,0
796,pole,棒,0
797,rate,～を評価する,0
798,pace,歩調,0
799,grandparent,祖父,0
800,cousin,いとこ,0
801,hero,英雄,0
802,pupil,生徒,0
803,twin,双子の,0
804,fisherman,漁師,0
805,athlete,運動選手,0
806,laugh,笑う,0
807,lend,～を貸す,0
808,rent,～を貸借する,0
809,shake,～を振り動かす,0
810,climb,登る,0
811,leap,跳ぶ,0
812,slide,すべる,0
813,greet,～にあいさつする,0
814,mathematics,数学,0
815,statistics,統計,0
816,Europe,ヨーロッパ,0
817,industrial,産業の,0
818,lazy,怠け者の,0
819,revolution,革命,0
820,mostly,たいていは,0
821,astronomy,天文学,0
822,satellite,衛星,0
823,launch,～を開始する,0
824,Dutch,オランダ人,0
825,Egypt,エジプト,0
826,Greece,ギリシャ,0
827,lreland,アイルランド,0
828,Latin,ラテン語,0
829,Mexico,メキシコ,0
830,Russian,ロシア人,0
831,equation,方程式,0
832,peer,同等の人，同僚,0
833,equivalent,同等の,0
834,method,方法,0
835,means,手段,0
836,manner,方法,0
837,media,マスメディア,0
838,unfortunately,不幸にも,0
839,miserable,惨めな,0
840,critical,批判的な,0
841,attitude,態度,0
842,turn,回転する,0
843,bend,～を曲げる,0
844,curve,曲線,0
845,statue,像,0
846,blame,～を非難する,0
847,accuse,～を訴える,0
848,condemn,～を責める,0
849,countryside,田舎,0
850,rural,田舎の,0
851,suburb,郊外,0
852,urban,都市の,0
853,typically,典型的に,0
854,brand,銘柄,0
855,low,低い,0
856,currently,現在,0
857,cash,現金,0
858,so-called,いわゆる,0
859,hypothesis,仮説,0
860,premise,前提,0
861,assume,～と思い込む,0
862,undertake,～を引き受ける,0
863,risk,危険,0
864,nowadays,この頃,0
865,bathe,入浴させる,0
866,dust,ほこり,0
867,expose,～にさらす,0
868,shelter,住まい，避難所,0
869,substance,物質,0
870,trend,傾向,0
871,fashion,流行,0
872,encounter,～に出くわす,0
873,share,～を共有する,0
874,wide,広い,0
875,widespread,広範囲にわたる,0
876,expand,～を拡大する,0
877,broad,広い,0
878,narrow,狭い,0
879,range,範囲,0
880,data,データ,0
881,income,収入,0
882,level,程度,0
883,thus,このように,0
884,hence,したがって,0
885,attention,注意,0
886,alert,油断のない,0
887,awake,目が覚めて,0
888,asleep,眠って,0
889,victim,犠牲者,0
890,sacrifice,犠牲,0
891,major,主要な,0
892,chief,長,0
893,primary,主要な,0
894,principal,主要な,0
895,principle,主義,0
896,shock,衝撃,0
897,thrill,ぞくぞくする,0
898,weak,弱い,0
899,minor,それほど重要でない,0
900,accept,～を受け入れる,0
901,obey,従う,0
902,indeed,本当に,0
903,emphasize,～を強調する,0
904,exaggerate,～を誇張する,0
905,upset,～をあわてさせる,0
906,spill,～をこぼす,0
907,investigate,～を調査する,0
908,inqure,尋ねる,0
909,painful,痛い,0
910,personally,個人的見解では,0
911,disturb,～を乱す,0
912,distress,苦悩,0
913,interfere,妨げとなる,0
914,interrupt,さえぎる,0
915,topic,話題,0
916,period,期間,0
917,afterwards,後で,0
918,reveal,～を明らかにする,0
919,conceal,～を隠す,0
920,inner,内部の,0
921,outer,外部の,0
922,center,中心,0
923,core,中心,0
924,illness,病気,0
925,symptom,兆候,0
926,everyday,毎日の,0
927,exercise,運動,0
928,highly,非常に,0
929,including,～を含めて,0
930,embrace,～を抱きしめる,0
931,lonely,寂しい,0
932,immediately,即座に,0
933,sample,見本,0
934,evidence,証拠,0
935,witness,目撃者,0
936,improve,～を改良する,0
937,progress,前進,0
938,reform,改革,0
939,resistance,抵抗,0
940,fight,戦う,0
941,battle,戦闘,0
942,conflict,対立する,0
943,sensitivity,感じやすさ,0
944,invade,～に侵入する,0
945,individual,個人,0
946,propose,～を提案する,0
947,project,計画,0
948,failure,失敗,0
949,silence,沈黙,0
950,revise,～を変更する,0
951,exotic,異国風の,0
952,external,外の,0
953,interior,内部,0
954,internal,内部の,0
955,absurd,不合理な,0
956,fool,愚か者,0
957,silly,愚かな,0
958,stupid,ばかな,0
959,ridiculous,ばかげた,0
960,lovely,美しい,0
961,dull,退屈な,0
962,ugly,醜い,0
963,selfish,利己的な,0
964,deliberately,故意に,0
965,aspect,側面,0
966,phase,段階,0
967,phenomenon,現象,0
968,truth,真実,0
969,genuine,本物の,0
970,fiction,小説,0
971,myth,神話,0
972,deceive,～をだます,0
973,pretend,ふりをする,0
974,intend,～するつもりだ,0
975,impression,印象,0
